EmployeeID,firstname,lastname,startdate,exitdate,DaysInService,EmployeeCategory
3955,Draven,Giles,2020-02-16,2023-03-16,1124,LongTerm
3956,Aliana,Shaw,2019-08-07,2023-03-08,1309,LongTerm
3957,Makaila,Nixon,2022-01-03,,NULL,LongTerm
3958,Mohammed,Orr,2020-09-22,,NULL,LongTerm
3959,Braylen,Mendoza,2022-11-11,2023-07-14,245,ShortTerm
3960,Andreas,Torres,2018-08-11,,NULL,LongTerm
3961,Maddison,Perez,2023-03-31,,NULL,LongTerm
3962,Charlize,Wagner,2021-03-10,,NULL,LongTerm
3963,Micah,Pace,2019-08-30,,NULL,LongTerm
3964,Marlee,Stevens,2021-06-07,2023-01-25,597,MidTerm
3965,Precious,Roth,2020-04-22,,NULL,LongTerm
3966,Konner,Villegas,2018-10-19,2021-09-04,1051,MidTerm
3967,Anastasia,Gillespie,2018-12-03,2021-01-20,779,MidTerm
3968,Emely,Rice,2021-02-20,,NULL,LongTerm
3969,Lewis,Nixon,2021-01-17,,NULL,LongTerm
3970,Macy,Webster,2020-10-04,2023-04-27,935,MidTerm
3971,Ciara,Acevedo,2021-01-29,,NULL,LongTerm
3972,Eleanor,Patton,2022-07-26,,NULL,LongTerm
3973,Brooklyn,Tanner,2018-09-21,2023-06-22,1735,LongTerm
3974,Zander,Franco,2018-12-25,2019-07-10,197,ShortTerm
3975,Kianna,Rhodes,2020-11-03,2022-09-25,691,MidTerm
3976,Kinsley,Braun,2021-10-22,,NULL,LongTerm
3977,Gordon,Wu,2018-08-27,,NULL,LongTerm
3978,Maryjane,Cross,2020-07-12,,NULL,LongTerm
3979,Peyton,Phelps,2021-01-25,2022-06-11,502,MidTerm
3980,Carmen,Atkins,2020-05-11,,NULL,LongTerm
3981,Kiara,Fox,2020-07-24,2023-04-09,989,MidTerm
3982,Yair,Jennings,2022-08-09,,NULL,LongTerm
3983,Kaylie,Velazquez,2022-06-12,,NULL,LongTerm
3984,Christine,Skinner,2022-02-10,2022-06-08,118,ShortTerm
3985,Zayne,Mccullough,2023-01-13,2023-05-19,126,ShortTerm
3986,Dennis,Key,2020-03-10,,NULL,LongTerm
3987,Aydan,Benjamin,2022-02-25,2022-07-19,144,ShortTerm
3988,Kenzie,Mullins,2022-07-21,2022-11-21,123,ShortTerm
3989,Asa,Pham,2022-07-11,,NULL,LongTerm
3990,Damarion,Schneider,2019-12-02,2019-12-26,24,ShortTerm
3991,Talan,Rodgers,2023-04-10,,NULL,LongTerm
3992,Evelin,Snow,2022-12-08,2023-05-07,150,ShortTerm
3993,Sienna,Preston,2022-06-22,,NULL,LongTerm
3994,Taylor,Dennis,2022-09-22,,NULL,LongTerm
3995,Cortez,Murillo,2019-07-15,2021-06-01,687,MidTerm
3996,Leonel,Combs,2021-09-01,,NULL,LongTerm
3997,Carmen,Frost,2019-07-16,,NULL,LongTerm
3998,Ace,Krause,2021-12-24,2022-07-27,215,ShortTerm
3999,Reuben,Davila,2019-04-17,2021-08-17,853,MidTerm
4000,Angelique,Mann,2019-10-26,2021-06-08,591,MidTerm
